Employee ID,Job Title,Service Area,Department,Specialty,Sub-Specialty,BRP Index,Self Leadership,Innovation Capacity,Learning Capacity,Resilience,Exercise,Nutrition,Sleep/Wake,Social Safety,Goal Directedness,Collective Creativity,Learning,Abstraction,Executive Function,Quieting the Mind
35019,Physician,Medical Services,Gastroenterology and Hepatology,,,43,53,35,49,35,30,36,22,39,58,21,68,61,48,34
1848,Physician,Medical Services,General Internal Medicine,,,55,65,39,71,45,59,90,35,48,96,29,64,59,52,32
5884,Physician,Medical Services,General Internal Medicine,,,77,84,66,70,88,98,64,94,90,67,46,85,59,95,65
32775,Physician,Medical Services,General Internal Medicine,,,67,65,69,50,84,98,43,75,99,40,71,46,60,76,71
14215,Physician,Medical Services,General Internal Medicine,,,61,59,62,61,62,45,68,48,67,39,59,60,63,71,77
12403,Physician,Medical Services,General Surgery,,,49,44,64,50,38,25,68,52,40,54,90,44,80,38,35
33551,Physician,Medical Services,General Surgery,,,41,43,41,42,38,30,32,70,25,41,23,66,43,38,28
31556,Physician,Medical Services,General Surgery,,,47,50,48,39,51,54,40,68,62,53,66,39,35,47,24
47546,Physician,Medical Services,General Surgery,,,40,48,34,35,44,52,38,23,68,35,56,41,31,49,26
38629,Physician,Medical Services,General Surgery,,,47,45,48,43,52,49,60,55,58,25,50,43,43,54,43
12991,Physician,Medical Services,General Surgery,,,45,57,31,40,53,69,29,43,62,62,33,40,21,65,27
48988,Physician,Medical Services,General Surgery,,,51,44,56,59,46,43,63,57,27,39,48,69,52,39,66
4013,Physician,Medical Services,General Surgery,,,41,39,35,45,46,65,69,49,28,30,34,44,23,52,35
21692,Gift Shop Manager,Administration,Gift Shop,,,42,34,48,43,44,55,48,44,42,20,36,51,56,24,54
25050,Retail Clerk,Administration,Gift Shop,,,43,38,51,42,41,33,23,35,22,58,52,22,50,48,65
20083,Retail Clerk,Administration,Gift Shop,,,50,50,52,52,46,33,38,69,56,61,32,60,57,23,50
48686,Retail Clerk,Administration,Gift Shop,,,48,49,48,43,51,50,46,20,61,43,64,25,51,67,57
44317,Retail Clerk,Administration,Gift Shop,,,50,64,43,46,45,34,31,46,57,64,38,68,67,68,22
13010,Sr. Retail Clerk & Purchaser,Administration,Gift Shop,,,47,54,42,36,54,60,32,59,59,22,26,67,60,67,23
28620,Sr. Retail Clerk & Purchaser,Administration,Gift Shop,,,43,39,49,43,42,46,62,65,36,60,39,22,64,38,26
21008,Physician,Medical Services,Hematology,,,49,46,54,36,59,48,26,58,66,27,39,30,59,61,61
12290,Physician,Medical Services,Hematology,,,51,53,47,49,54,54,35,27,60,69,28,24,64,59,69
17788,Executive Assistant,Administration,Hospital Foundation,,,45,33,55,48,42,55,46,42,30,46,61,36,56,20,62
27360,Executive Director,Administration,Hospital Foundation,,,48,49,45,54,45,52,57,57,33,48,60,70,25,44,39
23223,Physician,Medical Services,Hospitalist,,,41,47,40,45,32,22,27,56,29,62,40,67,39,30,24
38999,Physician,Medical Services,Hospitalist,,,48,49,49,44,48,43,31,46,70,44,36,50,65,32,49
17547,Physician,Medical Services,Hospitalist,,,48,54,42,44,51,69,49,54,68,47,44,57,48,44,22
49369,Physician,Medical Services,Hospitalist,,,47,48,49,44,46,53,29,28,33,57,65,39,51,64,51
32758,Physician,Medical Services,Hospitalist,,,40,38,43,49,31,22,37,26,22,59,24,43,66,28,56
23073,Physician,Medical Services,Hospitalist,,,49,53,51,51,41,22,23,34,40,68,52,53,60,51,59
38087,Physician,Medical Services,Hospitalist,,,53,52,57,50,52,27,34,66,44,38,49,64,49,60,65
11449,Physician,Medical Services,Hospitalist,,,45,44,48,45,41,40,29,50,29,37,40,69,57,39,46
28014,Physician,Medical Services,Hospitalist,,,47,50,49,38,49,23,22,39,67,51,37,23,66,60,54
41450,Physician,Medical Services,Hospitalist,,,46,52,38,43,50,42,30,67,42,39,20,65,25,60,38
29242,Physician,Medical Services,Hospitalist,,,38,43,37,34,39,54,23,20,43,42,65,39,31,47,30
25982,Chief Human Resources Officer,Administration,Human Resources,,,61,58,61,56,70,80,36,71,50,52,61,59,32,71,78
16586,Executive Assistant,Administration,Human Resources,,,49,49,49,44,52,47,53,37,57,30,63,42,44,66,52
32247,Physician,Medical Services,Infectious Diseases,,,50,49,48,44,58,70,70,53,61,35,52,31,47,67,38
38875,Physician,Medical Services,Infusion Center,,,51,51,47,56,51,49,51,54,31,62,53,50,20,61,61
32148,Physician,Medical Services,Infusion Center,,,48,41,50,60,39,20,56,61,25,51,31,67,40,22,66
34036,Pathologist,Medical Services,Laboratory Services,,,52,47,53,61,45,53,78,36,34,38,51,70,68,46,57
23018,Administrative Assistant,Administration,Legal Department,,,54,62,47,55,51,80,40,40,31,76,58,71,55,70,34
17509,Administrative Assistant,Administration,Legal Department,,,53,53,55,47,55,48,48,44,72,37,59,48,63,56,55
34964,Attorney,Administration,Legal Department,,,47,39,61,41,48,62,43,42,53,35,78,36,75,32,50
29903,Attorney,Administration,Legal Department,,,57,58,50,64,56,69,72,39,51,61,60,60,37,58,63
642,General Counsel,Administration,Legal Department,,,58,67,53,51,60,41,32,49,74,69,60,44,45,79,59
11193,Sr. Attorney,Administration,Legal Department,,,67,69,62,65,71,60,60,60,77,62,33,58,76,80,78
39811,Sr. Attorney,Administration,Legal Department,,,56,56,56,57,54,60,67,57,68,62,53,54,69,41,43
49247,Director of Marketing,Administration,Marketing Department,,,55,47,58,56,57,80,75,79,46,75,67,30,39,37,45
27261,Physician,Medical Services,MRI,,,44,56,33,51,35,32,42,22,22,63,22,70,60,69,29
44687,Physician,Medical Services,MRI,,,47,57,37,46,48,59,28,39,51,53,37,67,36,55,36
9759,Physician,Medical Services,Neurology,,,42,38,38,46,45,61,67,37,22,30,27,42,43,58,45
44859,Physician,Medical Services,Neurology,,,41,36,43,48,35,27,55,30,27,51,21,30,67,34,55
32307,Physician,Medical Services,Neurosurgery,,,38,41,32,44,33,40,59,38,27,48,38,49,30,40,21
1022,Physician,Medical Services,Obstetrics and Gynecology,,,39,41,38,38,40,38,35,45,44,33,26,49,48,39,33
16448,Physician,Medical Services,Obstetrics and Gynecology,,,39,39,37,38,42,61,40,32,20,25,51,50,30,62,36
49234,Physician,Medical Services,Obstetrics and Gynecology,,,42,36,47,38,46,66,58,43,39,23,42,34,69,49,35
39126,Physician,Medical Services,Obstetrics and Gynecology,,,47,42,48,60,36,31,65,20,26,69,62,38,41,36,68
34124,Physician,Medical Services,Obstetrics and Gynecology,,,38,43,33,37,38,39,31,20,54,27,34,52,39,38,38
41751,Physician,Medical Services,Obstetrics and Gynecology,,,42,33,53,43,39,46,44,47,27,46,68,33,46,25,50
847,Physician,Medical Services,Occupational Medicine,,,43,50,38,37,47,41,26,46,50,27,48,59,22,63,35
35901,Physician,Medical Services,Occupational Medicine,,,49,49,46,52,49,55,68,54,52,67,28,32,62,43,40
23390,Physician,Medical Services,Occupational Medicine,,,29,27,35,26,27,36,30,22,25,27,70,24,24,32,22
6268,Chief Medical Officer,Medical Services,Office of the CMO,,,62,55,65,59,68,78,60,77,60,59,52,46,60,55,72
542,Executive Assistant,Medical Services,Office of the CMO,,,62,62,59,74,52,31,79,41,65,75,66,62,50,45,79
30311,Physician,Medical Services,Oncology,,,37,32,47,34,34,23,34,45,22,29,50,34,55,44,37
35460,Physician,Medical Services,Oncology,,,53,49,60,43,59,69,21,69,55,52,57,44,56,44,56
5195,Physician,Medical Services,Ophthalmology,,,42,39,44,44,39,35,25,38,26,29,30,62,46,37,60
26255,Physician,Medical Services,Ophthalmology,,,47,51,44,43,51,46,52,54,65,45,33,39,50,53,37
6400,Physician,Medical Services,Ophthalmology,,,49,50,45,46,55,59,30,53,54,35,24,61,45,50,57
7352,Physician,Medical Services,Ophthalmology,,,45,52,43,42,41,30,25,24,57,54,58,43,46,52,44
28319,Physician,Medical Services,Oral and Maxillofacial Surgery,,,44,39,49,38,49,64,20,32,39,44,51,26,49,45,63
41588,Physician,Medical Services,Orthopedic Surgery,,,18,22,13,23,14,33,12,12,3,31,10,39,22,13,9
22369,Physician,Medical Services,Orthopedic Surgery,,,42,55,29,40,44,70,26,21,38,66,44,47,29,69,20
15487,Physician,Medical Services,Orthopedic Surgery,,,20,20,22,18,19,2,8,12,22,20,16,11,26,25,34
7207,Physician,Medical Services,Orthopedic Surgery,,,38,38,46,37,30,28,32,60,10,53,56,51,55,39,11
34404,Physician,Medical Services,Orthopedic Surgery,,,43,47,32,48,43,65,69,23,41,47,29,45,46,55,30
9555,Physician,Medical Services,Orthopedic Surgery,,,21,20,22,23,19,11,31,26,15,40,36,1,5,23,20
22050,Physician,Medical Services,Orthopedic Surgery,,,47,48,45,50,44,41,67,46,35,56,31,40,66,59,38
25944,Physician,Medical Services,Orthopedic Surgery,,,17,24,13,11,20,24,7,3,26,25,19,6,22,39,6
22259,Physician,Medical Services,Otorhinolaryngology (ENT)/Head and Neck Surgery,,,49,45,45,61,43,46,66,45,21,55,45,62,27,40,61
27966,Physician,Medical Services,Otorhinolaryngology (ENT)/Head and Neck Surgery,,,40,35,40,45,39,54,65,35,20,29,37,43,47,46,42
11523,Physician,Medical Services,Pain Rehabilitation Center,,,46,49,47,47,41,35,65,53,48,55,61,45,51,46,21
27446,Physician,Medical Services,Pain Rehabilitation Center,,,44,50,40,41,46,66,48,37,67,32,66,61,34,39,22
2474,Physician,Medical Services,Palliative care,,,37,36,31,39,43,58,59,52,52,22,22,47,22,23,28
5772,Physician,Medical Services,Palliative care,,,46,36,59,37,53,69,21,51,36,27,61,35,60,45,63
32718,Chaplain,Administration,Pastoral Care,,,25,23,24,30,22,38,24,15,10,30,38,34,11,16,30
22484,Chaplain,Administration,Pastoral Care,,,20,28,8,27,16,17,39,13,30,36,2,28,10,16,5
46850,Chaplain,Administration,Pastoral Care,,,76,79,63,79,82,89,100,75,94,80,59,64,43,79,73
24088,Chaplain,Administration,Pastoral Care,,,57,63,54,54,57,59,47,61,46,79,48,49,67,76,41
49444,Director of Pastoral Care,Administration,Pastoral Care,,,50,49,51,58,42,52,61,52,34,72,48,57,62,34,40
14862,Physician,Medical Services,Pediatric and Adolescent Medicine,,,54,43,64,50,60,79,67,65,41,41,69,32,63,58,58
29485,Physician,Medical Services,Pediatric and Adolescent Medicine,,,63,57,71,66,56,42,61,65,64,72,64,58,79,33,74
35884,Physician,Medical Services,Pediatric and Adolescent Medicine,,,56,55,56,59,52,38,58,38,79,31,45,77,72,34,70
7906,Pharmacist,Medical Services,Pharmacy,,,59,58,57,62,57,31,67,66,80,60,57,54,35,38,68
39244,Pharmacist,Medical Services,Pharmacy,,,56,61,51,51,59,52,57,58,70,66,37,36,64,70,43
47770,Pharmacist,Medical Services,Pharmacy,,,56,59,51,62,51,36,66,64,65,64,39,68,51,39,51
41118,Pharmacist,Medical Services,Pharmacy,,,59,65,56,62,52,30,39,33,55,57,63,77,52,70,74
42190,Pharmacist,Medical Services,Pharmacy,,,53,54,60,48,48,31,58,56,49,53,72,44,73,68,37
217,Pharmacist,Medical Services,Pharmacy,,,55,67,47,57,49,33,55,45,67,69,32,66,73,64,36
43939,Pharmacist,Medical Services,Pharmacy,,,51,55,50,51,48,39,46,35,37,43,49,62,65,76,52
20953,Pharmacist,Medical Services,Pharmacy,,,56,50,64,47,61,68,49,73,43,30,66,55,64,70,52
35498,Pharmacist,Medical Services,Pharmacy,,,56,51,62,51,58,73,54,65,41,37,65,63,67,63,50
21391,Pharmacist,Medical Services,Pharmacy,,,62,54,75,60,57,43,55,79,39,74,78,45,77,58,67
15137,Pharmacist,Medical Services,Pharmacy,,,52,48,51,59,48,75,74,31,41,48,62,61,59,42,51
44204,Pharmacist,Medical Services,Pharmacy,,,57,49,63,57,60,36,76,65,76,33,69,41,41,46,77
690,Pharmacist,Medical Services,Pharmacy,,,55,53,56,58,53,50,45,36,51,37,31,71,78,51,77
6006,Pharmacist,Medical Services,Pharmacy,,,52,46,61,50,52,61,37,49,51,39,52,59,78,34,66
43834,Pharmacist,Medical Services,Pharmacy,,,55,59,61,43,56,50,36,57,64,44,79,54,70,73,38
11835,Pharmacy Assistant,Medical Services,Pharmacy,,,62,58,67,56,66,65,36,73,71,51,76,62,42,46,75
5685,Pharmacy Assistant,Medical Services,Pharmacy,,,49,49,47,54,45,38,72,33,36,48,52,44,49,66,53
8589,Pharmacy Assistant,Medical Services,Pharmacy,,,49,55,45,54,43,41,67,39,69,38,37,80,72,33,32
33861,Pharmacy Assistant,Medical Services,Pharmacy,,,54,61,44,52,59,51,34,33,74,60,39,43,34,65,70
33882,Pharmacy Assistant,Medical Services,Pharmacy,,,48,45,55,41,52,49,50,70,41,36,33,40,77,61,38
14097,Pharmacy Assistant,Medical Services,Pharmacy,,,66,67,65,65,66,70,37,51,67,80,56,62,71,60,80
10069,Pharmacy Assistant,Medical Services,Pharmacy,,,49,49,49,53,46,69,62,30,35,34,62,71,60,54,44
44064,Pharmacy Assistant,Medical Services,Pharmacy,,,57,53,57,62,54,54,67,67,57,52,30,71,72,32,59
11140,Pharmacy Technician,Medical Services,Pharmacy,,,62,57,66,62,64,71,72,73,52,39,69,74,60,63,63
11838,Pharmacy Technician,Medical Services,Pharmacy,,,54,46,65,48,56,68,36,68,33,41,80,56,52,55,58
36740,Pharmacy Technician,Medical Services,Pharmacy,,,54,51,54,47,62,60,35,64,70,42,55,44,31,49,66
22357,Pharmacy Technician,Medical Services,Pharmacy,,,49,40,53,55,46,71,79,47,31,40,61,54,56,33,48
9570,Pharmacy Technician,Medical Services,Pharmacy,,,60,63,57,60,58,58,71,72,76,53,36,77,79,45,40
29654,Pharmacy Technician,Medical Services,Pharmacy,,,51,60,49,48,45,38,34,40,55,60,70,65,55,59,32
30992,Pharmacy Technician,Medical Services,Pharmacy,,,46,51,44,50,40,31,75,30,78,41,76,54,41,31,30
46858,Pharmacy Technician,Medical Services,Pharmacy,,,62,66,57,65,61,69,57,48,75,63,37,77,77,49,64
2007,Pharmacy Technician,Medical Services,Pharmacy,,,60,59,60,50,71,67,36,55,76,30,33,52,72,78,80
29484,Pharmacy Technician,Medical Services,Pharmacy,,,55,47,65,49,58,74,40,76,39,41,74,61,57,48,54
11085,Pharmacy Technician,Medical Services,Pharmacy,,,53,51,61,43,57,79,32,72,70,32,75,73,59,30,36
28054,Pharmacy Technician,Medical Services,Pharmacy,,,56,53,63,58,51,75,70,65,51,79,76,49,78,32,32
16394,Pharmacy Technician,Medical Services,Pharmacy,,,50,41,57,50,53,73,53,39,31,34,69,44,49,55,69
8799,Pharmacy Technician,Medical Services,Pharmacy,,,61,59,58,58,68,74,52,65,73,62,39,44,55,56,72
1665,Pharmacy Technician,Medical Services,Pharmacy,,,58,50,58,61,61,60,75,63,75,38,44,55,49,30,77
20848,Pharmacy Technician,Medical Services,Pharmacy,,,52,49,51,59,48,33,67,40,56,64,31,36,61,41,70
17051,Pharmacy Technician,Medical Services,Pharmacy,,,59,57,59,63,55,52,40,56,33,62,67,74,37,60,75
12813,Pharmacy Technician,Medical Services,Pharmacy,,,64,65,65,73,52,33,75,34,50,64,80,78,69,69,76
18319,Pharmacy Technician,Medical Services,Pharmacy,,,51,58,42,54,49,53,53,39,72,61,56,61,32,39,42
24767,Physician,Medical Services,Physical Therapy,,,60,62,56,60,63,60,69,63,56,38,34,77,70,77,57
32556,Physician,Medical Services,Physical Therapy,,,50,54,48,54,43,50,54,32,55,55,52,66,70,41,39
48251,Physician,Medical Services,Physical Therapy,,,60,70,52,63,55,66,75,31,64,64,68,75,70,78,38
47198,Physician,Medical Services,Primary Care,,,61,61,65,55,62,37,48,46,72,62,76,30,60,78,78
43338,Physician,Medical Services,Primary Care,,,48,44,55,49,45,69,45,33,35,41,75,61,61,38,49
32436,Physician,Medical Services,Primary Care,,,57,51,62,59,56,67,73,74,61,53,76,61,47,30,49
36922,Physician,Medical Services,Primary Care,,,53,51,54,51,54,74,49,56,46,76,52,34,65,49,43
4276,Physician,Medical Services,Psychiatry & Psychology Services,,,60,61,54,68,56,67,79,54,61,64,46,73,61,45,55
4219,Physician,Medical Services,Psychiatry & Psychology Services,,,54,59,46,51,59,72,73,56,58,36,51,64,43,77,32
22897,Physician,Medical Services,Psychiatry & Psychology Services,,,58,58,63,46,65,71,40,80,62,68,71,32,55,70,44
31377,Physician,Medical Services,Psychiatry & Psychology Services,,,56,59,59,52,53,35,38,51,57,42,75,71,56,67,55
48610,Physician,Medical Services,Pulmonary Medicine,,,54,53,61,54,49,46,60,54,60,67,71,46,73,40,44
303,Physician,Medical Services,Pulmonary Medicine,,,52,57,47,56,48,31,75,59,55,47,33,66,60,61,35
39451,Director of Quality,Administration,Quality Management,,,55,58,55,53,52,53,40,32,38,79,65,36,65,80,56
9911,Physician,Medical Services,Radiation Oncology,,,59,64,54,57,62,73,50,45,60,42,63,80,49,74,57
25070,Physician,Medical Services,Radiation Oncology,,,48,40,55,45,51,56,58,71,49,46,53,30,48,33,46
17112,Physician,Medical Services,Radiology/Diagnostic,,,18,21,12,11,26,22,16,38,37,11,4,12,1,25,6
18134,Physician,Medical Services,Radiology/Diagnostic,,,40,45,28,50,38,50,51,27,24,48,29,60,14,47,41
36651,Physician,Medical Services,Radiology/Diagnostic,,,38,39,36,43,35,16,59,52,25,32,30,47,29,50,32
20365,Physician,Medical Services,Radiology/Diagnostic,,,35,38,30,40,30,53,35,14,32,28,44,67,33,23,29
21003,Physician,Medical Services,Radiology/Diagnostic,,,44,46,36,57,35,17,74,44,34,66,35,45,23,37,41
45364,Physician,Medical Services,Radiology/Diagnostic,,,30,24,36,39,19,27,36,15,0,36,33,46,56,13,39
27860,Physician,Medical Services,Radiology/Diagnostic,,,48,51,48,48,43,32,30,46,39,70,50,46,50,50,47
24174,Physician,Medical Services,Radiology/Diagnostic,,,53,50,55,53,54,74,71,51,63,44,60,54,66,39,43
30966,Physician,Medical Services,Radiology/Diagnostic,,,59,57,56,58,66,53,62,71,55,36,35,59,43,78,74
15410,Physician,Medical Services,Radiology/Diagnostic,,,50,50,54,49,47,48,43,55,47,42,54,67,65,44,43
17201,Physician,Medical Services,Radiology/Diagnostic,,,21,18,29,19,16,4,0,17,1,27,31,16,34,26,33
21593,Physician,Medical Services,Radiology/Diagnostic,,,34,35,29,32,39,37,40,57,60,47,16,16,16,17,26
9046,Physician,Medical Services,Radiology/Diagnostic,,,36,40,40,29,36,39,42,17,44,17,66,38,58,60,18
19820,Physician,Medical Services,Radiology/Diagnostic,,,40,44,34,42,38,37,45,43,57,50,32,44,33,23,28
24722,Physician,Medical Services,Radiology/Diagnostic,,,39,42,32,47,35,14,41,38,35,56,23,41,16,36,51
22455,Physician,Medical Services,Radiology/Diagnostic,,,27,26,23,46,13,4,57,1,8,54,39,32,13,11,39
26835,Physician,Medical Services,Radiology/Diagnostic,,,49,51,51,43,51,36,43,64,65,51,58,39,42,48,40
46453,Physician,Medical Services,Radiology/Diagnostic,,,42,40,51,37,41,30,40,42,44,33,48,34,73,49,40
23317,Physician,Medical Services,Radiology/Diagnostic,,,57,58,52,58,59,51,62,35,67,60,30,34,67,70,74
32164,Physician,Medical Services,Radiology/Diagnostic,,,19,24,16,25,10,7,34,3,28,20,40,39,16,8,6
16330,Physician,Medical Services,Radiology/Diagnostic,,,34,37,28,42,29,18,46,15,48,47,16,31,38,20,42
49461,Physician,Medical Services,Radiology/Diagnostic,,,43,43,47,43,40,10,45,59,39,25,39,59,49,50,41
37606,Physician,Medical Services,Radiology/Diagnostic,,,48,46,49,45,52,57,21,53,38,43,28,54,55,50,60
11,Physician,Medical Services,Radiology/Diagnostic,,,43,46,36,50,38,52,40,33,40,77,48,44,23,23,40
14631,Physician,Medical Services,Radiology/Diagnostic,,,28,28,28,34,20,14,57,21,14,43,52,21,25,35,14
25322,Physician,Medical Services,Rheumatology,,,57,48,63,60,57,75,63,43,36,34,72,68,62,54,76
5986,Physician,Medical Services,Rheumatology,,,63,67,63,62,59,49,58,47,59,68,70,60,72,79,61
45302,Physician,Medical Services,Sleep Medicine,,,55,51,51,57,62,60,55,64,34,47,32,47,30,74,79
36047,Physician,Medical Services,Sleep Medicine,,,56,63,43,60,57,72,74,43,79,43,34,80,50,49,44
7616,Physician,Medical Services,Spine Care,,,56,45,66,56,57,76,30,73,30,40,53,79,62,30,76
6805,Physician,Medical Services,Spine Care,,,53,53,56,45,57,65,33,66,60,44,75,59,36,48,45
3998,Physician,Medical Services,Sports Medicine,,,54,59,50,58,49,36,80,60,37,57,75,63,33,77,33
35607,Physician,Medical Services,Sports Medicine,,,48,55,42,45,50,47,41,48,40,59,32,45,51,77,36
2157,Physician,Medical Services,Sports Medicine,,,67,61,71,64,72,76,67,70,58,79,56,31,78,76,78
26777,Service Tech I,Medical Services,Sterile Processing Services,,,59,60,60,63,53,46,57,35,63,59,55,66,79,50,71
34875,Service Tech I,Medical Services,Sterile Processing Services,,,57,53,60,48,67,80,59,78,75,47,60,38,52,53,48
40041,Service Tech I,Medical Services,Sterile Processing Services,,,55,59,53,64,44,32,70,61,31,74,67,74,45,57,37
37524,Service Tech I,Medical Services,Sterile Processing Services,,,58,68,52,53,58,44,57,68,75,51,51,72,59,75,30
